filepath,label
data\raw\snow_leopard\snow_leopard-0057.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0227.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0242.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0050.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0095.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0119.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0240.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0344.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0179.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0208.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0197.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0215.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0326.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0100.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0092.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0348.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0258.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0097.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0319.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0091.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0339.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0173.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0114.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0172.jpg,snow_leopard
data\raw\snow_leopard\snow_leopard-0318.jpg,snow_leopard
data\raw\squirrel\squirrel-0081.jpg,squirrel
data\raw\squirrel\squirrel-0143.jpg,squirrel
data\raw\squirrel\squirrel-0197.jpg,squirrel
data\raw\squirrel\squirrel-0283.jpg,squirrel
data\raw\squirrel\squirrel-0310.jpg,squirrel
data\raw\squirrel\squirrel-0223.jpg,squirrel
data\raw\squirrel\squirrel-0089.jpg,squirrel
data\raw\squirrel\squirrel-0232.jpg,squirrel
data\raw\squirrel\squirrel-0222.jpg,squirrel
data\raw\squirrel\squirrel-0008.jpg,squirrel
data\raw\squirrel\squirrel-0040.jpg,squirrel
data\raw\squirrel\squirrel-0224.jpg,squirrel
data\raw\squirrel\squirrel-0139.jpg,squirrel
data\raw\squirrel\squirrel-0042.jpg,squirrel
data\raw\squirrel\squirrel-0321.jpg,squirrel
data\raw\squirrel\squirrel-0085.jpg,squirrel
data\raw\squirrel\squirrel-0289.jpg,squirrel
data\raw\squirrel\squirrel-0177.jpg,squirrel
data\raw\squirrel\squirrel-0305.jpg,squirrel
data\raw\squirrel\squirrel-0179.jpg,squirrel
data\raw\squirrel\squirrel-0019.jpg,squirrel
data\raw\squirrel\squirrel-0129.jpg,squirrel
data\raw\squirrel\squirrel-0291.jpg,squirrel
data\raw\squirrel\squirrel-0272.jpg,squirrel
data\raw\squirrel\squirrel-0074.jpg,squirrel
data\raw\squirrel\squirrel-0213.jpg,squirrel
data\raw\squirrel\squirrel-0094.jpg,squirrel
data\raw\squirrel\squirrel-0148.jpg,squirrel
data\raw\squirrel\squirrel-0238.jpg,squirrel
data\raw\squirrel\squirrel-0173.jpg,squirrel
data\raw\squirrel\squirrel-0191.jpg,squirrel
data\raw\squirrel\squirrel-0218.jpg,squirrel
data\raw\squirrel\squirrel-0140.jpg,squirrel
data\raw\squirrel\squirrel-0242.jpg,squirrel
data\raw\squirrel\squirrel-0212.jpg,squirrel
data\raw\squirrel\squirrel-0003.jpg,squirrel
data\raw\squirrel\squirrel-0093.jpg,squirrel
data\raw\squirrel\squirrel-0058.jpg,squirrel
data\raw\squirrel\squirrel-0180.jpg,squirrel
data\raw\squirrel\squirrel-0201.jpg,squirrel
data\raw\squirrel\squirrel-0053.jpg,squirrel
data\raw\squirrel\squirrel-0236.jpg,squirrel
data\raw\squirrel\squirrel-0294.jpg,squirrel
data\raw\squirrel\squirrel-0028.jpg,squirrel
data\raw\squirrel\squirrel-0152.jpg,squirrel
data\raw\squirrel\squirrel-0015.jpg,squirrel
data\raw\squirrel\squirrel-0153.jpg,squirrel
data\raw\squirrel\squirrel-0278.jpg,squirrel
data\raw\squirrel\squirrel-0323.jpg,squirrel
data\raw\squirrel\squirrel-0032.jpg,squirrel
data\raw\squirrel\squirrel-0001.jpg,squirrel
data\raw\squirrel\squirrel-0048.jpg,squirrel
data\raw\squirrel\squirrel-0080.jpg,squirrel
data\raw\squirrel\squirrel-0257.jpg,squirrel
data\raw\squirrel\squirrel-0194.jpg,squirrel
data\raw\squirrel\squirrel-0009.jpg,squirrel
data\raw\squirrel\squirrel-0024.jpg,squirrel
data\raw\squirrel\squirrel-0202.jpg,squirrel
data\raw\squirrel\squirrel-0134.jpg,squirrel
data\raw\squirrel\squirrel-0181.jpg,squirrel
data\raw\squirrel\squirrel-0253.jpg,squirrel
data\raw\squirrel\squirrel-0029.jpg,squirrel
data\raw\squirrel\squirrel-0211.jpg,squirrel
data\raw\squirrel\squirrel-0199.jpg,squirrel
data\raw\squirrel\squirrel-0055.jpg,squirrel
data\raw\squirrel\squirrel-0161.jpg,squirrel
data\raw\squirrel\squirrel-0159.jpg,squirrel
data\raw\squirrel\squirrel-0301.jpg,squirrel
data\raw\squirrel\squirrel-0248.jpg,squirrel
data\raw\squirrel\squirrel-0251.jpg,squirrel
data\raw\squirrel\squirrel-0130.jpg,squirrel
data\raw\squirrel\squirrel-0260.jpg,squirrel
data\raw\squirrel\squirrel-0067.jpg,squirrel
data\raw\squirrel\squirrel-0077.jpg,squirrel
data\raw\squirrel\squirrel-0136.jpg,squirrel
data\raw\squirrel\squirrel-0027.jpg,squirrel
data\raw\squirrel\squirrel-0217.jpg,squirrel
data\raw\squirrel\squirrel-0302.jpg,squirrel
data\raw\squirrel\squirrel-0051.jpg,squirrel
data\raw\squirrel\squirrel-0231.jpg,squirrel
data\raw\squirrel\squirrel-0200.jpg,squirrel
data\raw\squirrel\squirrel-0192.jpg,squirrel
data\raw\squirrel\squirrel-0270.jpg,squirrel
data\raw\squirrel\squirrel-0075.jpg,squirrel
data\raw\squirrel\squirrel-0086.jpg,squirrel
data\raw\squirrel\squirrel-0168.jpg,squirrel
data\raw\squirrel\squirrel-0045.jpg,squirrel
data\raw\squirrel\squirrel-0237.jpg,squirrel
data\raw\squirrel\squirrel-0165.jpg,squirrel
data\raw\squirrel\squirrel-0303.jpg,squirrel
data\raw\squirrel\squirrel-0235.jpg,squirrel
data\raw\squirrel\squirrel-0210.jpg,squirrel
data\raw\squirrel\squirrel-0267.jpg,squirrel
data\raw\squirrel\squirrel-0018.jpg,squirrel
data\raw\squirrel\squirrel-0078.jpg,squirrel
data\raw\squirrel\squirrel-0176.jpg,squirrel
data\raw\squirrel\squirrel-0025.jpg,squirrel
data\raw\squirrel\squirrel-0209.jpg,squirrel
data\raw\squirrel\squirrel-0088.jpg,squirrel
data\raw\squirrel\squirrel-0099.jpg,squirrel
data\raw\squirrel\squirrel-0198.jpg,squirrel
data\raw\squirrel\squirrel-0214.jpg,squirrel
data\raw\squirrel\squirrel-0207.jpg,squirrel
data\raw\squirrel\squirrel-0107.jpg,squirrel
data\raw\squirrel\squirrel-0144.jpg,squirrel
data\raw\squirrel\squirrel-0298.jpg,squirrel
data\raw\squirrel\squirrel-0221.jpg,squirrel
data\raw\squirrel\squirrel-0026.jpg,squirrel
data\raw\squirrel\squirrel-0156.jpg,squirrel
data\raw\squirrel\squirrel-0005.jpg,squirrel
data\raw\squirrel\squirrel-0047.jpg,squirrel
data\raw\squirrel\squirrel-0171.jpg,squirrel
data\raw\squirrel\squirrel-0277.jpg,squirrel
data\raw\squirrel\squirrel-0013.jpg,squirrel
data\raw\squirrel\squirrel-0030.jpg,squirrel
data\raw\squirrel\squirrel-0322.jpg,squirrel
data\raw\squirrel\squirrel-0266.jpg,squirrel
data\raw\squirrel\squirrel-0125.jpg,squirrel
data\raw\squirrel\squirrel-0279.jpg,squirrel
data\raw\squirrel\squirrel-0182.jpg,squirrel
data\raw\squirrel\squirrel-0157.jpg,squirrel
data\raw\squirrel\squirrel-0065.jpg,squirrel
data\raw\squirrel\squirrel-0256.jpg,squirrel
data\raw\squirrel\squirrel-0288.jpg,squirrel
data\raw\squirrel\squirrel-0319.jpg,squirrel
data\raw\squirrel\squirrel-0142.jpg,squirrel
data\raw\squirrel\squirrel-0145.jpg,squirrel
data\raw\squirrel\squirrel-0020.jpg,squirrel
data\raw\squirrel\squirrel-0068.jpg,squirrel
data\raw\squirrel\squirrel-0060.jpg,squirrel
data\raw\squirrel\squirrel-0219.jpg,squirrel
data\raw\squirrel\squirrel-0314.jpg,squirrel
data\raw\squirrel\squirrel-0007.jpg,squirrel
data\raw\squirrel\squirrel-0098.jpg,squirrel
data\raw\squirrel\squirrel-0070.jpg,squirrel
data\raw\squirrel\squirrel-0227.jpg,squirrel
data\raw\squirrel\squirrel-0189.jpg,squirrel
data\raw\squirrel\squirrel-0252.jpg,squirrel
data\raw\squirrel\squirrel-0105.jpg,squirrel
data\raw\squirrel\squirrel-0111.jpg,squirrel
data\raw\squirrel\squirrel-0274.jpg,squirrel
data\raw\squirrel\squirrel-0313.jpg,squirrel
data\raw\squirrel\squirrel-0315.jpg,squirrel
data\raw\squirrel\squirrel-0087.jpg,squirrel
data\raw\squirrel\squirrel-0132.jpg,squirrel
data\raw\squirrel\squirrel-0120.jpg,squirrel
data\raw\squirrel\squirrel-0261.jpg,squirrel
data\raw\squirrel\squirrel-0284.jpg,squirrel
data\raw\squirrel\squirrel-0264.jpg,squirrel
data\raw\squirrel\squirrel-0188.jpg,squirrel
data\raw\squirrel\squirrel-0114.jpg,squirrel
data\raw\squirrel\squirrel-0216.jpg,squirrel
data\raw\squirrel\squirrel-0155.jpg,squirrel
data\raw\squirrel\squirrel-0035.jpg,squirrel
data\raw\squirrel\squirrel-0306.jpg,squirrel
data\raw\squirrel\squirrel-0141.jpg,squirrel
data\raw\squirrel\squirrel-0066.jpg,squirrel
data\raw\squirrel\squirrel-0287.jpg,squirrel
data\raw\squirrel\squirrel-0041.jpg,squirrel
data\raw\squirrel\squirrel-0147.jpg,squirrel
data\raw\squirrel\squirrel-0230.jpg,squirrel
data\raw\squirrel\squirrel-0109.jpg,squirrel
data\raw\squirrel\squirrel-0255.jpg,squirrel
data\raw\squirrel\squirrel-0056.jpg,squirrel
data\raw\squirrel\squirrel-0275.jpg,squirrel
data\raw\squirrel\squirrel-0061.jpg,squirrel
data\raw\squirrel\squirrel-0116.jpg,squirrel
data\raw\squirrel\squirrel-0262.jpg,squirrel
data\raw\squirrel\squirrel-0258.jpg,squirrel
data\raw\squirrel\squirrel-0311.jpg,squirrel
data\raw\squirrel\squirrel-0010.jpg,squirrel
data\raw\squirrel\squirrel-0167.jpg,squirrel
data\raw\squirrel\squirrel-0245.jpg,squirrel
data\raw\squirrel\squirrel-0164.jpg,squirrel
data\raw\squirrel\squirrel-0324.jpg,squirrel
data\raw\squirrel\squirrel-0282.jpg,squirrel
data\raw\squirrel\squirrel-0069.jpg,squirrel
data\raw\squirrel\squirrel-0122.jpg,squirrel
data\raw\squirrel\squirrel-0127.jpg,squirrel
data\raw\squirrel\squirrel-0124.jpg,squirrel
data\raw\squirrel\squirrel-0229.jpg,squirrel
data\raw\squirrel\squirrel-0246.jpg,squirrel
data\raw\squirrel\squirrel-0190.jpg,squirrel
data\raw\squirrel\squirrel-0318.jpg,squirrel
data\raw\squirrel\squirrel-0083.jpg,squirrel
data\raw\squirrel\squirrel-0046.jpg,squirrel
data\raw\squirrel\squirrel-0119.jpg,squirrel
data\raw\squirrel\squirrel-0133.jpg,squirrel
data\raw\squirrel\squirrel-0128.jpg,squirrel
data\raw\squirrel\squirrel-0228.jpg,squirrel
data\raw\squirrel\squirrel-0259.jpg,squirrel
data\raw\squirrel\squirrel-0166.jpg,squirrel
data\raw\squirrel\squirrel-0295.jpg,squirrel
data\raw\squirrel\squirrel-0280.jpg,squirrel
data\raw\squirrel\squirrel-0206.jpg,squirrel
data\raw\squirrel\squirrel-0043.jpg,squirrel
data\raw\squirrel\squirrel-0300.jpg,squirrel
data\raw\squirrel\squirrel-0220.jpg,squirrel
data\raw\squirrel\squirrel-0249.jpg,squirrel
data\raw\squirrel\squirrel-0121.jpg,squirrel
data\raw\squirrel\squirrel-0021.jpg,squirrel
data\raw\squirrel\squirrel-0187.jpg,squirrel
data\raw\squirrel\squirrel-0317.jpg,squirrel
data\raw\squirrel\squirrel-0268.jpg,squirrel
data\raw\squirrel\squirrel-0150.jpg,squirrel
data\raw\squirrel\squirrel-0131.jpg,squirrel
data\raw\squirrel\squirrel-0033.jpg,squirrel
data\raw\squirrel\squirrel-0072.jpg,squirrel
data\raw\squirrel\squirrel-0234.jpg,squirrel
data\raw\squirrel\squirrel-0162.jpg,squirrel
data\raw\squirrel\squirrel-0014.jpg,squirrel
data\raw\squirrel\squirrel-0064.jpg,squirrel
data\raw\squirrel\squirrel-0309.jpg,squirrel
data\raw\squirrel\squirrel-0039.jpg,squirrel
data\raw\squirrel\squirrel-0203.jpg,squirrel
data\raw\squirrel\squirrel-0076.jpg,squirrel
data\raw\squirrel\squirrel-0138.jpg,squirrel
data\raw\squirrel\squirrel-0307.jpg,squirrel
data\raw\squirrel\squirrel-0151.jpg,squirrel
data\raw\squirrel\squirrel-0158.jpg,squirrel
data\raw\squirrel\squirrel-0196.jpg,squirrel
data\raw\squirrel\squirrel-0265.jpg,squirrel
data\raw\squirrel\squirrel-0063.jpg,squirrel
data\raw\squirrel\squirrel-0163.jpg,squirrel
data\raw\squirrel\squirrel-0299.jpg,squirrel
data\raw\squirrel\squirrel-0312.jpg,squirrel
data\raw\squirrel\squirrel-0082.jpg,squirrel
data\raw\sugar_glider\sugar_glider-0237.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0204.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0173.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0186.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0203.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0190.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0172.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0140.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0205.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0187.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0097.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0211.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0188.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0178.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0134.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0230.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0196.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0219.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0073.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0136.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0227.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0120.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0070.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0114.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0144.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0059.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0042.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0124.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0006.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0079.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0081.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0090.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0039.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0229.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0008.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0139.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0068.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0093.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0215.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0113.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0241.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0165.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0112.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0185.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0110.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0055.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0033.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0152.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0066.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0131.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0220.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0121.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0058.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0207.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0232.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0248.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0094.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0147.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0244.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0149.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0225.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0162.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0163.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0004.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0145.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0179.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0143.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0072.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0031.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0048.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0174.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0026.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0049.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0076.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0001.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0083.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0128.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0040.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0199.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0014.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0067.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0082.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0141.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0091.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0137.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0168.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0005.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0028.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0104.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0177.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0193.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0153.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0212.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0087.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0206.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0158.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0246.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0109.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0051.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0154.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0069.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0016.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0038.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0023.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0013.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0078.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0132.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0175.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0022.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0021.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0234.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0036.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0181.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0061.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0160.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0057.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0092.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0201.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0198.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0164.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0192.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0009.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0125.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0063.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0060.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0096.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0086.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0150.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0035.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0030.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0170.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0245.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0010.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0102.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0050.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0202.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0088.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0098.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0156.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0019.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0007.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0194.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0167.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0214.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0054.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0065.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0043.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0116.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0105.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0243.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0130.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0027.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0020.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0247.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0032.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0142.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0240.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0127.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0056.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0231.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0253.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0235.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0161.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0208.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0218.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0062.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0012.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0242.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0025.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0197.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0047.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0252.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0099.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0195.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0226.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0159.jpg,sugar_glider
data\raw\sugar_glider\sugar_glider-0046.jpg,sugar_glider
data\raw\tapir\tapir-0057.jpg,tapir
data\raw\tapir\tapir-0217.jpg,tapir
data\raw\tapir\tapir-0245.jpg,tapir
data\raw\tapir\tapir-0161.jpg,tapir
data\raw\tapir\tapir-0003.jpg,tapir
data\raw\tapir\tapir-0266.jpg,tapir
data\raw\tapir\tapir-0059.jpg,tapir
data\raw\tapir\tapir-0209.jpg,tapir
data\raw\tapir\tapir-0132.jpg,tapir
data\raw\tapir\tapir-0060.jpg,tapir
data\raw\tapir\tapir-0146.jpg,tapir
data\raw\tapir\tapir-0194.jpg,tapir
data\raw\tapir\tapir-0208.jpg,tapir
data\raw\tapir\tapir-0180.jpg,tapir
data\raw\tapir\tapir-0284.jpg,tapir
data\raw\tapir\tapir-0226.jpg,tapir
data\raw\tapir\tapir-0219.jpg,tapir
data\raw\tapir\tapir-0257.jpg,tapir
data\raw\tapir\tapir-0224.jpg,tapir
data\raw\tapir\tapir-0263.jpg,tapir
data\raw\tapir\tapir-0127.jpg,tapir
data\raw\tapir\tapir-0199.jpg,tapir
data\raw\tapir\tapir-0259.jpg,tapir
data\raw\tapir\tapir-0149.jpg,tapir
data\raw\tapir\tapir-0206.jpg,tapir
data\raw\tapir\tapir-0296.jpg,tapir
data\raw\tapir\tapir-0229.jpg,tapir
data\raw\tapir\tapir-0088.jpg,tapir
data\raw\tapir\tapir-0279.jpg,tapir
data\raw\tapir\tapir-0044.jpg,tapir
data\raw\tapir\tapir-0081.jpg,tapir
data\raw\tapir\tapir-0304.jpg,tapir
data\raw\tapir\tapir-0269.jpg,tapir
data\raw\tapir\tapir-0283.jpg,tapir
data\raw\tapir\tapir-0181.jpg,tapir
data\raw\tapir\tapir-0293.jpg,tapir
data\raw\tapir\tapir-0016.jpg,tapir
data\raw\tapir\tapir-0133.jpg,tapir
data\raw\tapir\tapir-0311.jpg,tapir
data\raw\tapir\tapir-0075.jpg,tapir
data\raw\tapir\tapir-0005.jpg,tapir
data\raw\tapir\tapir-0292.jpg,tapir
data\raw\tapir\tapir-0137.jpg,tapir
data\raw\tapir\tapir-0223.jpg,tapir
data\raw\tapir\tapir-0047.jpg,tapir
data\raw\tapir\tapir-0236.jpg,tapir
data\raw\tapir\tapir-0202.jpg,tapir
data\raw\tapir\tapir-0134.jpg,tapir
data\raw\tapir\tapir-0140.jpg,tapir
